"y","p","Qr","Q","Eh"
536,0.247677771346644,0,0,0
30,0.182661730456166,0,0,0
23,0.175479982295074,0,0,0
89,0.161618281556293,0,0,0
35,0.208995518314186,0,0,0
116,0.178444539573975,0,0,0
9,0.24789835912874,0,0,0
487,0.232786179459654,0,0,0
46,0.193110658307560,0,0,0
3,0.236770972562954,0,0,0
2,0.243453403690364,0,0,0
5,0.188723079930060,0,0,0
18167,0.24203758000629,0,0,0
24,0.173424998470582,0,0,0
11,0.166640243269503,0,0,0
13,0.166376598614734,0,0,0
8,0.168592761051841,0,0,0
42,0.195101953141857,0,0,0
12,0.175647887280211,0,0,0
2,0.237500103004277,0,0,0
11,0.206257675758097,0,0,0
78,0.184753289909568,0,0,0
25,0.221512779009063,0,0,0
2,0.190471718667541,0,0,0
51,0.212564241078217,0,0,0
14,0.172204089113511,0,0,0
8,0.192902807141654,0,0,0
3,0.192223024757113,0,0,0
14,0.227114193842281,0,0,0
16,0.185769960512407,0,0,0
3,0.169282353993040,0,0,0
2,0.194062758123036,0,0,0
2,0.213367530282121,0,0,0
2,0.219204207032453,0,0,0
9,0.227789209878538,0,0,0
1132,0.239773722821847,0,0,0
144,0.199264908542391,0,0,0
43,0.224139073479455,0,0,0
2,0.198362212146167,0,0,0
35,0.187576146903448,0,0,0
2,0.192724635708146,0,0,0
6,0.209480413738638,0,0,0
5,0.177507156096399,0,0,0
522,0.235722200360615,0,0,0
3,0.216745907359291,0,0,0
31,0.204787121620029,0,0,0
14,0.205498893936165,0,0,0
2389,0.232285438780673,0,0,0
66343,0.247967091426253,0,0,0
621,0.228595071467571,0,0,0
2417,0.237286651784088,0,0,0
5,0.233336684210226,0,0,0
17739,0.241230512659531,0,0,0
11,0.163750603043009,0,0,0
152,0.221754936864600,0,0,0
102,0.217250288403593,0,0,0
407,0.215552871916443,0,0,0
8,0.179960169596598,0,0,0
167,0.205604048934765,0,0,0
3,0.204556372100487,0,0,0
100,0.213847663821653,0,0,0
6613,0.242344661988318,0,0,0
14,0.182968107939232,0,0,0
181,0.220221198243089,0,0,0
7668,0.240533495363779,0,0,0
145,0.205889217394870,0,0,0
68,0.186248414653819,0,0,0
4,0.215002112125512,0,0,0
57,0.214115954795852,0,0,0
322,0.238953701579012,0,0,0
14,0.168537179247942,0,0,0
2,0.164885497917421,0,0,0
22,0.198422818440013,0,0,0
11,0.179788821493275,0,0,0
6,0.237274452238344,0,0,0
5027,0.239248645664193,0,0,0
22,0.211477640424855,0,0,0
74,0.206867789167445,0,0,0
20,0.214407591654453,0,0,0
16,0.188436680063605,0,0,0
2,0.187864893178921,0,0,0
8,0.197009079020936,0,0,0
77,0.200928442799486,0,0,0
28,0.185616631489247,0,0,0
33,0.184471852926072,0,0,0
5,0.168695790965576,0,0,0
79,0.193236804986373,0,0,0
103,0.217164663029835,0,0,0
75,0.169742661628407,0,0,0
63,0.191321311683860,0,0,0
44,0.20025085486006,0,0,0
2,0.203961067125201,0,0,0
9,0.179272488672286,0,0,0
3,0.196707010339014,0,0,0
25,0.231566664536949,0,0,0
48,0.226442291389685,0,0,0
10,0.172992811826989,0,0,0
21,0.182589172553271,0,0,0
8,0.190207969972398,0,0,0
2,0.214593842152972,0,0,0
19,0.176018713866360,0,0,0
4,0.199836116007064,0,0,0
2,0.167067977886181,0,0,0
7,0.223907754346728,0,0,0
2,0.223738778280094,0,0,0
115,0.227431747964583,0,0,0
29,0.234917811513878,0,0,0
34,0.202207034360617,0,0,0
27,0.202063596989028,0,0,0
388316,0.249978634486906,0,0,1941
208,0.195134468912147,0,0,0
4,0.210388882751577,0,0,0
2,0.225027751540765,0,0,0
2148,0.245075208181515,0,0,0
3,0.170424599314574,0,0,0
5,0.197938825348392,0,0,0
29,0.172900401197840,0,0,0
16,0.167913026486058,0,0,0
61,0.174744481272064,0,0,0
6808,0.240315067283809,0,0,0
2381,0.234170220601372,0,0,0
3,0.194219716866501,0,0,0
2,0.192353500940371,0,0,0
213,0.233333714983892,0,0,0
11,0.167810942512006,0,0,0
40,0.221683398557361,0,0,0
5,0.187551324190572,0,0,0
21,0.184920419065747,0,0,0
565,0.240141051094979,0,0,0
2,0.21721724050818,0,0,0
42,0.220680062619504,0,0,0
5,0.171978750615381,0,0,0
2,0.175347569955047,0,0,0
103,0.214106083344668,0,0,0
10254,0.246751582990400,0,0,0
2,0.236390102487057,0,0,0
5,0.180600226768292,0,0,0
25,0.206957451056223,0,0,0
3,0.222736548669636,0,0,0
3,0.189883449398912,0,0,0
15,0.219049618167337,0,0,0
2,0.172046849534381,0,0,0
513,0.247070084770676,0,0,0
34,0.181888099610806,0,0,0
13,0.161495701398235,0,0,0
1780,0.244432167366613,0,0,0
8,0.171689734924585,0,0,0
529,0.230935983487871,0,0,0
8,0.176650827194098,0,0,0
185,0.201701964680105,0,0,0
2,0.186670255493373,0,0,0
79,0.193694952479564,0,0,0
13,0.249769030539319,0,0,0
362,0.211399366734549,0,0,0
94,0.197214223858900,0,0,0
6,0.189798405310139,0,0,0
3,0.210435650418513,0,0,0
470,0.241824297346175,0,0,0
209,0.222442481142934,0,0,0
26261,0.244730164560024,0,0,0
68,0.226323074952234,0,0,0
101,0.218575282956008,0,0,0
25,0.188339141281322,0,0,0
5,0.192144591035321,0,0,0
17,0.222312160716392,0,0,0
3,0.202504613401834,0,0,0
8,0.175857181474566,0,0,0
61,0.170859134085476,0,0,0
8635,0.234480119091459,0,0,0
104490,0.247651307457127,0,0,326
44,0.177396053906996,0,0,0
2,0.230020999724511,0,0,0
43,0.190266749786679,0,0,0
2,0.182934647381771,0,0,0
10,0.163226992865093,0,0,0
23,0.181104197350796,0,0,0
32,0.162391236841213,0,0,0
14,0.219037701762281,0,0,0
60,0.199250533599406,0,0,0
2,0.199374914839864,0,0,0
2,0.176352122526150,0,0,0
5,0.164937612065114,0,0,0
3,0.163566945276689,0,0,0
18,0.169198134117760,0,0,0
11,0.237258102770429,0,0,0
13,0.212154180395883,0,0,0
10,0.181726710528601,0,0,0
584,0.218055284393486,0,0,0
2,0.191591932366136,0,0,0
2,0.171349671557546,0,0,0
772,0.221334422691725,0,0,0
15,0.225546608844306,0,0,0
7,0.165113045696635,0,0,0
232,0.247393248502631,0,0,0
21,0.212984785572626,0,0,0
2,0.186986230486073,0,0,0
190,0.238044778748881,0,0,0
3,0.193145852033049,0,0,0
23,0.243456701172981,0,0,0
23,0.178933374786284,0,0,0
37,0.235155944945291,0,0,0
13,0.219617750332691,0,0,0
55,0.218828193075024,0,0,0
10,0.162740772240795,0,0,0
5672,0.241436009118333,0,0,0
31,0.208245126002003,0,0,0
6,0.183796651649755,0,0,0
41,0.203391020889394,0,0,0
2,0.234884722672869,0,0,0
170,0.206883927159943,0,0,0
2835,0.243907373643015,0,0,0
58,0.185893366874661,0,0,0
823,0.222121368378866,0,0,0
3,0.244542308843229,0,0,0
4,0.165347959785722,0,0,0
1499,0.237516675284132,0,0,0
222,0.215159566029906,0,0,0
556,0.245269134931732,0,0,0
6,0.232412858984899,0,0,0
616,0.218752855334897,0,0,0
21,0.186350046508014,0,0,0
1413,0.222289446555078,0,0,0
8204,0.239549268195406,0,0,0
12,0.173828670592047,0,0,0
73,0.228322576717474,0,0,0
3067,0.239296130465809,0,0,0
26,0.232263150713407,0,0,0
716,0.222068010147195,0,0,0
25,0.208888839674182,0,0,0
147,0.212115213829093,0,0,0
120,0.227119376373012,0,0,0
98,0.187009949511848,0,0,0
115,0.19571491493145,0,0,0
14,0.212633468369022,0,0,0
2,0.202079322298523,0,0,0
3,0.214904361532535,0,0,0
723,0.239437888774555,0,0,0
2343,0.240057475306094,0,0,0
293,0.243594665748533,0,0,0
9,0.189355145900045,0,0,0
13,0.160435704737902,0,0,0
102,0.216080180881545,0,0,0
19,0.208223730125464,0,0,0
13,0.179660593022127,0,0,0
2,0.202515826355666,0,0,0
631,0.233785211688373,0,0,0
7820,0.234267575799022,0,0,0
37,0.168040245294105,0,0,0
1093,0.244699027047027,0,0,0
16,0.173852040658239,0,0,0
163,0.205846293522045,0,0,0
3,0.172282298095524,0,0,0
85,0.179966015345417,0,0,0
9,0.197119949094485,0,0,0
2,0.228977599588688,0,0,0
8,0.221853315178305,0,0,0
9,0.178933282396756,0,0,0
757,0.242043124446645,0,0,0
148,0.203097826023586,0,0,0
78,0.238892375782598,0,0,0
285,0.22843954682583,0,0,0
179,0.237352686491795,0,0,0
3095,0.230828702545259,0,0,0
54,0.183838393129408,0,0,0
5,0.172470068652183,0,0,0
57,0.225753261984792,0,0,0
45,0.194097195235081,0,0,0
84,0.198596308182459,0,0,0
880,0.246056904119905,0,0,0
25,0.161907487621065,0,0,0
168,0.220525606670417,0,0,0
11,0.207345896738116,0,0,0
47,0.192055798768997,0,0,0
3,0.186289955449756,0,0,0
8365,0.239240955100395,0,0,0
10,0.179726584206801,0,0,0
52,0.192361613574903,0,0,0
5,0.19254898004001,0,0,0
2,0.161922019745689,0,0,0
415,0.232050296808593,0,0,0
5,0.184080514397938,0,0,0
87,0.22649856304517,0,0,0
28,0.177458923838567,0,0,0
3,0.166019043619744,0,0,0
104,0.187181755811907,0,0,0
31,0.164700822839513,0,0,0
1635,0.22516667840071,0,0,0
69,0.226094131607097,0,0,0
54,0.194425740505103,0,0,0
21,0.185082727936096,0,0,0
4,0.166721677503083,0,0,0
24,0.170988380517811,0,0,0
3,0.193856429592706,0,0,0
7813,0.247847608695738,0,0,0
17,0.223743515689857,0,0,0
6,0.216809019464999,0,0,0
2,0.169380004233681,0,0,0
3,0.241725476426072,0,0,0
3339,0.243734286651015,0,0,0
14,0.212203797008842,0,0,0
22,0.160369688952342,0,0,0
2,0.172868123222142,0,0,0
23,0.245854232634883,0,0,0
11,0.196923518166877,0,0,0
3,0.196755698698107,0,0,0
4,0.162538451328874,0,0,0
2,0.179563305340707,0,0,0
4,0.182272088949103,0,0,0
14,0.172874131349381,0,0,0
18309,0.24566317693796,0,0,0
282,0.193409369429573,0,0,0
7789,0.243937078164890,0,0,0
7,0.224814749255311,0,0,0
136,0.244851325179916,0,0,0
4,0.198659810319077,0,0,0
82,0.209551765045617,0,0,0
15,0.186566234901547,0,0,0
115,0.212916462207213,0,0,0
5,0.162069397156592,0,0,0
4,0.216408209826332,0,0,0
271,0.240294693957549,0,0,0
10,0.168551151943393,0,0,0
3,0.187655553827062,0,0,0
545,0.243818607570138,0,0,0
36,0.206824091246817,0,0,0
13,0.196017733018380,0,0,0
2,0.168602387437131,0,0,0
153,0.221574619915336,0,0,0
2,0.166399053209461,0,0,0
19,0.201701531042345,0,0,0
7,0.175487476889975,0,0,0
3,0.220620847239625,0,0,0
48,0.181912033548579,0,0,0
26,0.242380601870827,0,0,0
21,0.221856138077565,0,0,0
36,0.185628437441774,0,0,0
22,0.181329647139646,0,0,0
522,0.217923094634898,0,0,0
169,0.235488354670815,0,0,0
223,0.208761570113711,0,0,0
607,0.23306189149851,0,0,0
3,0.163975766589865,0,0,0
24,0.204874308647122,0,0,0
19,0.199456868122797,0,0,0
3,0.239250594393816,0,0,0
38,0.210018386831507,0,0,0
723,0.222809110092931,0,0,0
502,0.217809559304733,0,0,0
3,0.191704428340308,0,0,0
10,0.187368096080609,0,0,0
8,0.235575184670743,0,0,0
6405,0.239659535442479,0,0,0
26332,0.242743347317446,0,0,0
4,0.164599940830376,0,0,0
32,0.222890192286577,0,0,0
38200,0.247272049975581,0,0,0
766,0.232554005288985,0,0,0
143,0.227954921424389,0,0,0
101,0.190402541856747,0,0,0
711,0.241803519048262,0,0,0
8,0.229156424768735,0,0,0
23,0.189798046334181,0,0,0
487358,0.249547491474077,0,0,2329
7305,0.246065893752966,0,0,0
35384,0.247972801534925,0,0,0
1066,0.233733793427236,0,0,0
8,0.166474728006870,0,0,0
263,0.208282722861040,0,0,0
2,0.180251643133815,0,0,0
6,0.204445489412174,0,0,0
394,0.219950632713735,0,0,0
12,0.160827681443188,0,0,0
3,0.208101089261472,0,0,0
904,0.237243936662562,0,0,0
2,0.249738005008549,0,0,0
5,0.172599294402171,0,0,0
109,0.23465333746979,0,0,0
21,0.185106540902052,0,0,0
736,0.229049104661681,0,0,0
65,0.183337228200398,0,0,0
2,0.187237609063741,0,0,0
1529,0.236005984947551,0,0,0
722,0.227808817580808,0,0,0
89,0.220624984023161,0,0,0
27,0.212247891267762,0,0,0
2,0.163859960539266,0,0,0
70,0.210305070572067,0,0,0
1953,0.242740648826584,0,0,0
2,0.184267699772026,0,0,0
104,0.184309409756679,0,0,0
105,0.177695487171877,0,0,0
27,0.196815788813401,0,0,0
3,0.188180454755202,0,0,0
13,0.228331015177537,0,0,0
61,0.22422055054456,0,0,0
544,0.203036703614052,0,0,0
548,0.223324832920916,0,0,0
33,0.180384002060164,0,0,0
271,0.248174763135612,0,0,0
10,0.168535509090871,0,0,0
567,0.219129563670140,0,0,0
47,0.174899950698018,0,0,0
42,0.211811701008119,0,0,0
10,0.195809296292719,0,0,0
5,0.189857817308512,0,0,0
8,0.174618196375668,0,0,0
13,0.189441149192862,0,0,0
33,0.166002836266998,0,0,0
341,0.221813966564368,0,0,0
70,0.191082572240848,0,0,0
2,0.244465062397067,0,0,0
20,0.193782974008936,0,0,0
26,0.214052336695604,0,0,0
4,0.208654186492786,0,0,0
21,0.23101192135131,0,0,0
10,0.162646524612792,0,0,0
250,0.222121365696657,0,0,0
4,0.175681973127648,0,0,0
15716,0.247760869471822,0,0,0
3,0.175311476159841,0,0,0
2,0.170895398012362,0,0,0
36,0.193710578756873,0,0,0
3,0.165084790950641,0,0,0
3,0.233975444051903,0,0,0
4,0.172938462707680,0,0,0
150,0.232419428657740,0,0,0
4,0.164483070906717,0,0,0
776,0.219358862680383,0,0,0
6,0.197566835668404,0,0,0
27,0.165065948851407,0,0,0
69,0.194268283939455,0,0,0
869,0.221922237724066,0,0,0
2,0.166300762360916,0,0,0
15,0.207261931232642,0,0,0
198,0.228433759163599,0,0,0
6790,0.235432610111311,0,0,0
4,0.163716395511292,0,0,0
18,0.188076306066941,0,0,0
124,0.233606525040232,0,0,0
8,0.166771698228549,0,0,0
1461,0.243731822664849,0,0,0
967,0.226430615608115,0,0,0
6,0.211242755777203,0,0,0
39,0.218372965585440,0,0,0
2092,0.236720929436851,0,0,0
158,0.210294049752411,0,0,0
57,0.187193630621769,0,0,0
302,0.216667859875597,0,0,0
1101,0.234263693930116,0,0,0
35,0.198848082155455,0,0,0
225,0.240495205908082,0,0,0
3482,0.229038918951992,0,0,0
8,0.168289700602181,0,0,0
19,0.164340879882220,0,0,0
24,0.235341132241301,0,0,0
231,0.209654895416461,0,0,0
32,0.200697686490603,0,0,0
15,0.163363786970731,0,0,0
6,0.204143591008615,0,0,0
15678,0.245314176597167,0,0,0
5,0.249620040429290,0,0,0
10,0.207158618241083,0,0,0
4,0.199502337265294,0,0,0
32,0.167720032557845,0,0,0
291,0.215807984233834,0,0,0
270,0.233033169440459,0,0,0
3,0.183832415218931,0,0,0
382,0.233195551841054,0,0,0
6,0.179684499404393,0,0,0
2,0.160876191288698,0,0,0
190,0.193931434843689,0,0,0
44,0.216542039504275,0,0,0
35,0.173878742803354,0,0,0
19,0.205438937617,0,0,0
7,0.234330846951343,0,0,0
16,0.200731152705848,0,0,0
86,0.223820319424849,0,0,0
551,0.242369595782366,0,0,0
69,0.218851544407662,0,0,0
251,0.243325801494066,0,0,0
12,0.168701620893553,0,0,0
57,0.218807835988700,0,0,0
66,0.213174761428963,0,0,0
29,0.163333563106135,0,0,0
75,0.176869606329128,0,0,0
29,0.163501989089418,0,0,0
23,0.193382180903573,0,0,0
48,0.184936285233125,0,0,0
12,0.186354721304961,0,0,0
19,0.198804813451134,0,0,0
59,0.166896000239067,0,0,0
388,0.212427419752348,0,0,0
668,0.233991174160037,0,0,0
67,0.186794414005708,0,0,0
6,0.177722008309793,0,0,0
68,0.179713469860144,0,0,0
3,0.187197484578937,0,0,0
909,0.223203561261762,0,0,0
33,0.195533082408365,0,0,0
3,0.209155886941589,0,0,0
49,0.207456150553189,0,0,0
33,0.204677673515398,0,0,0
128936,0.246988759962842,0,0,304
720,0.219232117533684,0,0,0
8,0.202489986561704,0,0,0
4,0.222279220696073,0,0,0
2,0.199123972037341,0,0,0
73,0.185102176298387,0,0,0
7,0.172406454051379,0,0,0
2,0.182709623079281,0,0,0
4,0.206350190574303,0,0,0
87,0.212070158962160,0,0,0
86,0.198638764324132,0,0,0
9,0.202720265102107,0,0,0
488,0.215357037570793,0,0,0
26,0.17988291061949,0,0,0
37,0.199065495522227,0,0,0
2400,0.239823675192893,0,0,0
276,0.216989137239289,0,0,0
10,0.182442440737505,0,0,0
3,0.164919804104138,0,0,0
336,0.210330236062873,0,0,0
1105,0.230793522230815,0,0,0
3,0.204809987389017,0,0,0
63,0.196739422152750,0,0,0
31,0.204251472682226,0,0,0
21,0.160586442914791,0,0,0
60,0.198208588436246,0,0,0
92,0.206645550632384,0,0,0
18,0.213588576344773,0,0,0
2013,0.223356787627563,0,0,0
15,0.163087923910934,0,0,0
2711,0.245779721874278,0,0,0
5,0.171345043217298,0,0,0
10,0.228159922156483,0,0,0
64,0.180310505803209,0,0,0
28,0.204531574889552,0,0,0
3,0.178378220426384,0,0,0
10,0.207228445278015,0,0,0
8,0.241168161819223,0,0,0
6,0.166097443730105,0,0,0
145,0.211921251644380,0,0,0
717,0.224599615724292,0,0,0
31,0.163906526789069,0,0,0
67,0.241989218101371,0,0,0
100,0.200820643897168,0,0,0
75,0.210047234974336,0,0,0
3,0.219942624517716,0,0,0
2,0.201805188739672,0,0,0
2,0.210772727606818,0,0,0
64,0.184346155768726,0,0,0
130,0.215327717526816,0,0,0
2056,0.24156749089947,0,0,0
862,0.232618438424543,0,0,0
26,0.191895989675540,0,0,0
23,0.183624474010430,0,0,0
4,0.218293507155031,0,0,0
11,0.197512838966213,0,0,0
4,0.226997432652861,0,0,0
283,0.233123748057988,0,0,0
25,0.225865293161478,0,0,0
21,0.171376910919789,0,0,0
879,0.222786476314068,0,0,0
3,0.204602058124729,0,0,0
3,0.167935535311699,0,0,0
10,0.161769019565545,0,0,0
11,0.185008838148788,0,0,0
4,0.205131801739335,0,0,0
5994,0.246832794244401,0,0,0
1126,0.220180476966780,0,0,0
100,0.231928080320358,0,0,0
20,0.168387622416485,0,0,0
1436,0.240781756816432,0,0,0
100,0.234155337463599,0,0,0
30,0.213243188897613,0,0,0
701,0.234403412963729,0,0,0
17,0.177461538468488,0,0,0
7,0.227503667522687,0,0,0
11,0.180177647671662,0,0,0
662,0.233992386015598,0,0,0
64,0.215799776779022,0,0,0
8,0.189981746533886,0,0,0
1097,0.242984275547788,0,0,0
45,0.161546743374784,0,0,0
1898,0.241246513084043,0,0,0
20,0.200448047576938,0,0,0
24,0.189693243354559,0,0,0
41,0.179342018759344,0,0,0
465,0.218934750952758,0,0,0
224,0.202983422370162,0,0,0
110,0.210551514639519,0,0,0
3,0.209860719586723,0,0,0
19,0.187937015390489,0,0,0
2,0.186553749490995,0,0,0
14,0.162020165126305,0,0,0
142,0.211352180999238,0,0,0
3,0.216526287288871,0,0,0
2,0.231057727362495,0,0,0
48,0.169651461828034,0,0,0
221,0.208883580386173,0,0,0
45,0.213783907629549,0,0,0
9,0.199037852676120,0,0,0
4,0.198846889263950,0,0,0
72724,0.248085761028342,0,0,0
85,0.172449521149974,0,0,0
5,0.169954612655565,0,0,0
73766,0.246916225675959,0,0,0
11,0.167891491134651,0,0,0
161,0.225971487243660,0,0,0
36,0.203994065714069,0,0,0
2198,0.247977141349111,0,0,0
126,0.187017446097452,0,0,0
7,0.186495289236773,0,0,0
225,0.237319503207691,0,0,0
71,0.164545548271853,0,0,0
6,0.242491844729520,0,0,0
3,0.177524839334656,0,0,0
5,0.18077789576957,0,0,0
11785,0.245708394497633,0,0,0
6,0.197436289894395,0,0,0
1539,0.237707217966672,0,0,0
2,0.223471191846766,0,0,0
15,0.207064164879266,0,0,0
35,0.203666322277859,0,0,0
15,0.215916640290525,0,0,0
60,0.227148845237680,0,0,0
6,0.162241517233197,0,0,0
113,0.207291289938148,0,0,0
2,0.218973778267391,0,0,0
4,0.236409185461234,0,0,0
1335,0.236505460503977,0,0,0
4,0.191312015000731,0,0,0
10,0.172880650416482,0,0,0
19,0.182158842249773,0,0,0
371,0.21989618672058,0,0,0
12,0.167019118117169,0,0,0
171,0.206538235659245,0,0,0
411,0.219074231521226,0,0,0
106,0.176735776651185,0,0,0
14,0.200117092572618,0,0,0
14,0.186936967191286,0,0,0
158,0.214649879743811,0,0,0
2,0.192194120392669,0,0,0
3,0.209392573824152,0,0,0
22,0.181878707122523,0,0,0
8,0.191744879886974,0,0,0
61,0.224740138079505,0,0,0
1664,0.237410831314046,0,0,0
326584,0.247580366632901,0,0,594
33,0.21225212614052,0,0,0
502,0.204679034128785,0,0,0
18,0.214836531945039,0,0,0
241,0.231077929215971,0,0,0
29,0.162605726285838,0,0,0
320,0.238994026454166,0,0,0
11,0.173514703044202,0,0,0
134,0.197521853472572,0,0,0
94,0.192244221060537,0,0,0
69,0.180898663110565,0,0,0
20,0.176361871517729,0,0,0
21,0.170018314553890,0,0,0
12,0.231947357901372,0,0,0
6,0.200173136827070,0,0,0
44,0.170384685948957,0,0,0
172,0.181546018698718,0,0,0
73468,0.246770422009286,0,0,0
40,0.196230563391,0,0,0
2,0.245913612740114,0,0,0
8,0.164235050559510,0,0,0
2,0.196341027088929,0,0,0
36,0.229755257603247,0,0,0
73,0.231271581102628,0,0,0
171,0.201571983217727,0,0,0
2,0.200871534098405,0,0,0
16659,0.243830520538613,0,0,0
521554,0.248953275224194,0,0,2415
30,0.214452322854195,0,0,0
189,0.208525816954207,0,0,0
66,0.205379806705751,0,0,0
2,0.194026616425253,0,0,0
2627,0.234227724040393,0,0,0
2,0.168517442778684,0,0,0
17,0.210158958430402,0,0,0
1019,0.238617192285601,0,0,0
228,0.211317054308020,0,0,0
61,0.184636028655805,0,0,0
844,0.216537094831001,0,0,0
38,0.193659491350409,0,0,0
15,0.189622354288585,0,0,0
23,0.201188893551007,0,0,0
10,0.205992884060834,0,0,0
2,0.225760876545683,0,0,0
70,0.206878132226411,0,0,0
2,0.160487050872762,0,0,0
569,0.220411430229433,0,0,0
10,0.193735716503579,0,0,0
122,0.189083654736169,0,0,0
2,0.164783647400327,0,0,0
9887,0.239297920945100,0,0,0
6,0.212060552358162,0,0,0
127,0.226131296714302,0,0,0
14,0.213866174898576,0,0,0
225,0.201104020935018,0,0,0
6,0.223253194973804,0,0,0
7,0.212264845552854,0,0,0
792,0.215664377484936,0,0,0
4,0.169211593128275,0,0,0
686,0.229208683001343,0,0,0
2,0.196530416987371,0,0,0
42,0.212755840111058,0,0,0
99,0.187471632868983,0,0,0
130,0.236931881152559,0,0,0
21,0.214647141208407,0,0,0
38,0.178375259581953,0,0,0
151,0.21522157702595,0,0,0
217,0.237750625496265,0,0,0
7,0.178536076368764,0,0,0
25,0.214441009024158,0,0,0
23,0.188653617904056,0,0,0
18,0.200843920588959,0,0,0
3,0.242516441675834,0,0,0
12,0.220794005917851,0,0,0
14,0.213233518737834,0,0,0
10105,0.243128789826296,0,0,0
19,0.192789509270806,0,0,0
531,0.217398041679990,0,0,0
61,0.20826649941504,0,0,0
35,0.219064643566962,0,0,0
43,0.175460757310502,0,0,0
3,0.162896521035582,0,0,0
51,0.203971607054118,0,0,0
25,0.188909264609683,0,0,0
24,0.179887460756581,0,0,0
3,0.190475082430057,0,0,0
165,0.233396087784786,0,0,0
8,0.191357115444262,0,0,0
61,0.192627166118473,0,0,0
109,0.198476482108235,0,0,0
47,0.166539857846219,0,0,0
20,0.207323438874446,0,0,0
17174,0.244183940342627,0,0,0
96,0.222229156238027,0,0,0
7,0.207676227437332,0,0,0
91553,0.249749611995649,0,0,303
313713,0.247907107153442,0,0,1571
3,0.217855996452272,0,0,0
9,0.198610801498871,0,0,0
6,0.174405121649615,0,0,0
4,0.212579413412604,0,0,0
14,0.229548940765671,0,0,0
15,0.203375007892028,0,0,0
46,0.187947831733618,0,0,0
10,0.208420408151578,0,0,0
56,0.217515949932858,0,0,0
8,0.221678348691203,0,0,0
9,0.176391203065868,0,0,0
196,0.212918736594729,0,0,0
27,0.198548929600511,0,0,0
40,0.174608480031602,0,0,0
73,0.240737181981094,0,0,0
199,0.202748657038901,0,0,0
12,0.222389351841994,0,0,0
46,0.165679283447098,0,0,0
92,0.201053042639978,0,0,0
146,0.185174240716733,0,0,0
14,0.167339092828333,0,0,0
4,0.198547029569745,0,0,0
14,0.178783468094189,0,0,0
124,0.236889945191797,0,0,0
23,0.200282464672346,0,0,0
5,0.198872762061656,0,0,0
13,0.174960252812598,0,0,0
1488,0.243634190424345,0,0,0
14,0.226727920603007,0,0,0
6,0.218506908481941,0,0,0
6,0.174171910407022,0,0,0
63,0.210269057746045,0,0,0
22,0.194877850597259,0,0,0
12,0.214076403926592,0,0,0
3,0.187267974268179,0,0,0
295,0.191257824215572,0,0,0
63,0.185033348111901,0,0,0
125,0.180249582086690,0,0,0
21,0.174092000296805,0,0,0
37,0.235741516645066,0,0,0
78,0.249552349164151,0,0,0
2,0.184224556020927,0,0,0
18,0.176978158785496,0,0,0
19,0.192928073760122,0,0,0
13,0.168774314855691,0,0,0
69,0.170795593769290,0,0,0
10,0.232866092629265,0,0,0
16,0.209357062738854,0,0,0
74,0.194262482384220,0,0,0
4,0.16013350186171,0,0,0
4,0.203231019871309,0,0,0
928,0.22403257236816,0,0,0
2,0.165751220481470,0,0,0
17,0.162738151994999,0,0,0
8,0.165420199867804,0,0,0
32,0.177432615663856,0,0,0
44,0.199684031780343,0,0,0
46,0.180753567463253,0,0,0
5,0.200070626402739,0,0,0
9,0.217222754396498,0,0,0
25,0.226369021590799,0,0,0
32,0.186284029234666,0,0,0
13,0.164209490490612,0,0,0
5,0.179676061363425,0,0,0
71,0.223023971421644,0,0,0
62890,0.244709066764917,0,0,82
13,0.199545321655460,0,0,0
3,0.169713415051810,0,0,0
69,0.214500618688762,0,0,0
47,0.191179707329720,0,0,0
13,0.186552217802964,0,0,0
916,0.230545728320722,0,0,0
324,0.229219675490167,0,0,0
29,0.214992699646391,0,0,0
830,0.230304079854395,0,0,0
64,0.207797981894109,0,0,0
123,0.223041111617349,0,0,0
2,0.174925339671317,0,0,0
4,0.190148120711092,0,0,0
48,0.210074144026730,0,0,0
6827,0.235668310255278,0,0,0
18653,0.249069282775745,0,0,0
2150,0.241069901250303,0,0,0
4,0.197341633585747,0,0,0
1911,0.242918449738063,0,0,0
34,0.213798200765159,0,0,0
6,0.167691998926457,0,0,0
18,0.247894026837312,0,0,0
53,0.185428460047115,0,0,0
280,0.208528078307863,0,0,0
32,0.164869068632834,0,0,0
2,0.230124055957422,0,0,0
1843,0.229288671649992,0,0,0
17,0.205318848392926,0,0,0
32,0.166901870483998,0,0,0
83,0.224838652850594,0,0,0
8,0.191525041677523,0,0,0
7,0.194038777560927,0,0,0
161273,0.24783989434829,0,0,650
9,0.203810754036531,0,0,0
3,0.193008033637889,0,0,0
66,0.185057281001937,0,0,0
2,0.169661862722132,0,0,0
5,0.242200779663399,0,0,0
78457,0.246835120306350,0,0,0
222,0.21594878423959,0,0,0
24,0.184778272151016,0,0,0
136,0.21791225614259,0,0,0
32,0.245563627902884,0,0,0
40,0.228359164563008,0,0,0
16,0.165947658743244,0,0,0
1401,0.216732514796313,0,0,0
168,0.222338293960784,0,0,0
375,0.243067520586774,0,0,0
318,0.222821260583587,0,0,0
515,0.206227522029076,0,0,0
7,0.239759145958815,0,0,0
8,0.163282436975278,0,0,0
133448,0.247659992722329,0,0,261
23,0.184951910295058,0,0,0
2,0.22595980838174,0,0,0
5,0.161697070272639,0,0,0
27,0.182366243202705,0,0,0
